diameterK vratioI TransitionJ PX PY Pz RadiusCr DiameterV scale_con ratio current_bglac reported_ratios_vol.x reported_ratios_vol.y reported_ratios_vol.z reported_ratios_vol.w
6 5 4 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 0.8 0.2201581 NaN NaN NaN 0
6 5 4 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 0.8 0.2514862 NaN NaN NaN 0
6 5 4 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 0.8 0.2828142 NaN NaN NaN 0
6 5 4 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 0.8 0.3141423 NaN NaN NaN 0
6 5 4 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 0.8 0.3454703 NaN NaN NaN 0
6 5 5 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 1 0.18883 NaN NaN NaN 0
6 5 5 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 1 0.2201581 NaN NaN NaN 0
6 5 5 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 1 0.2514862 NaN NaN NaN 0
6 5 5 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 1 0.2828142 NaN NaN NaN 0
6 5 5 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 1 0.3141423 NaN NaN NaN 0
6 5 5 -5.350513 -3.935963 3.04701 781.1517 145.071 0.4766572 1 0.3454703 NaN NaN NaN 0
7 0 0 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0 0.18883 NaN NaN NaN 0
7 0 0 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0 0.2201581 NaN NaN NaN 0
7 0 0 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0 0.2514862 NaN NaN NaN 0
7 0 0 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0 0.2828142 NaN NaN NaN 0
7 0 0 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0 0.3141423 NaN NaN NaN 0
7 0 0 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0 0.3454703 NaN NaN NaN 0
7 0 1 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.2 0.18883 NaN NaN NaN 0
7 0 1 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.2 0.2201581 NaN NaN NaN 0
7 0 1 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.2 0.2514862 NaN NaN NaN 0
7 0 1 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.2 0.2828142 NaN NaN NaN 0
7 0 1 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.2 0.3141423 NaN NaN NaN 0
7 0 1 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.2 0.3454703 NaN NaN NaN 0
7 0 2 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.4 0.18883 NaN NaN NaN 0
7 0 2 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.4 0.2201581 NaN NaN NaN 0
7 0 2 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.4 0.2514862 NaN NaN NaN 0
7 0 2 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.4 0.2828142 NaN NaN NaN 0
7 0 2 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.4 0.3141423 NaN NaN NaN 0
7 0 2 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.4 0.3454703 NaN NaN NaN 0
7 0 3 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.6 0.18883 NaN NaN NaN 0
7 0 3 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.6 0.2201581 NaN NaN NaN 0
7 0 3 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.6 0.2514862 NaN NaN NaN 0
7 0 3 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.6 0.2828142 NaN NaN NaN 0
7 0 3 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.6 0.3141423 NaN NaN NaN 0
7 0 3 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.6 0.3454703 NaN NaN NaN 0
7 0 4 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.8 0.18883 NaN NaN NaN 0
7 0 4 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.8 0.2201581 NaN NaN NaN 0
7 0 4 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.8 0.2514862 NaN NaN NaN 0
7 0 4 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.8 0.2828142 NaN NaN NaN 0
7 0 4 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.8 0.3141423 NaN NaN NaN 0
7 0 4 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 0.8 0.3454703 NaN NaN NaN 0
7 0 5 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 1 0.18883 NaN NaN NaN 0
7 0 5 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 1 0.2201581 NaN NaN NaN 0
7 0 5 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 1 0.2514862 NaN NaN NaN 0
7 0 5 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 1 0.2828142 NaN NaN NaN 0
7 0 5 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 1 0.3141423 NaN NaN NaN 0
7 0 5 -10.43312 6.776097 -26.47891 586.1371 158.7455 0.2013714 1 0.3454703 NaN NaN NaN 0
7 1 0 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0 0.18883 NaN NaN NaN 0
7 1 0 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0 0.2201581 NaN NaN NaN 0
7 1 0 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0 0.2514862 NaN NaN NaN 0
7 1 0 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0 0.2828142 NaN NaN NaN 0
7 1 0 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0 0.3141423 NaN NaN NaN 0
7 1 0 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0 0.3454703 NaN NaN NaN 0
7 1 1 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.2 0.18883 NaN NaN NaN 0
7 1 1 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.2 0.2201581 NaN NaN NaN 0
7 1 1 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.2 0.2514862 NaN NaN NaN 0
7 1 1 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.2 0.2828142 NaN NaN NaN 0
7 1 1 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.2 0.3141423 NaN NaN NaN 0
7 1 1 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.2 0.3454703 NaN NaN NaN 0
7 1 2 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.4 0.18883 NaN NaN NaN 0
7 1 2 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.4 0.2201581 NaN NaN NaN 0
7 1 2 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.4 0.2514862 NaN NaN NaN 0
7 1 2 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.4 0.2828142 NaN NaN NaN 0
7 1 2 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.4 0.3141423 NaN NaN NaN 0
7 1 2 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.4 0.3454703 NaN NaN NaN 0
7 1 3 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.6 0.18883 NaN NaN NaN 0
7 1 3 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.6 0.2201581 NaN NaN NaN 0
7 1 3 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.6 0.2514862 NaN NaN NaN 0
7 1 3 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.6 0.2828142 NaN NaN NaN 0
7 1 3 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.6 0.3141423 NaN NaN NaN 0
7 1 3 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.6 0.3454703 NaN NaN NaN 0
7 1 4 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.8 0.18883 NaN NaN NaN 0
7 1 4 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.8 0.2201581 NaN NaN NaN 0
7 1 4 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.8 0.2514862 NaN NaN NaN 0
7 1 4 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.8 0.2828142 NaN NaN NaN 0
7 1 4 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.8 0.3141423 NaN NaN NaN 0
7 1 4 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 0.8 0.3454703 NaN NaN NaN 0
7 1 5 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 1 0.18883 NaN NaN NaN 0
7 1 5 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 1 0.2201581 NaN NaN NaN 0
7 1 5 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 1 0.2514862 NaN NaN NaN 0
7 1 5 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 1 0.2828142 NaN NaN NaN 0
7 1 5 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 1 0.3141423 NaN NaN NaN 0
7 1 5 1.80228 -1.912245 -29.8304 639.8663 158.7455 0.2619798 1 0.3454703 NaN NaN NaN 0
7 2 0 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0 0.18883 NaN NaN NaN 0
7 2 0 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0 0.2201581 NaN NaN NaN 0
7 2 0 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0 0.2514862 NaN NaN NaN 0
7 2 0 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0 0.2828142 NaN NaN NaN 0
7 2 0 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0 0.3141423 NaN NaN NaN 0
7 2 0 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0 0.3454703 NaN NaN NaN 0
7 2 1 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.2 0.18883 NaN NaN NaN 0
7 2 1 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.2 0.2201581 NaN NaN NaN 0
7 2 1 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.2 0.2514862 NaN NaN NaN 0
7 2 1 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.2 0.2828142 NaN NaN NaN 0
7 2 1 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.2 0.3141423 NaN NaN NaN 0
7 2 1 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.2 0.3454703 NaN NaN NaN 0
7 2 2 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.4 0.18883 NaN NaN NaN 0
7 2 2 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.4 0.2201581 NaN NaN NaN 0
7 2 2 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.4 0.2514862 NaN NaN NaN 0
7 2 2 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.4 0.2828142 NaN NaN NaN 0
7 2 2 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.4 0.3141423 NaN NaN NaN 0
7 2 2 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.4 0.3454703 NaN NaN NaN 0
7 2 3 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.6 0.18883 NaN NaN NaN 0
7 2 3 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.6 0.2201581 NaN NaN NaN 0
7 2 3 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.6 0.2514862 NaN NaN NaN 0
7 2 3 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.6 0.2828142 NaN NaN NaN 0
7 2 3 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.6 0.3141423 NaN NaN NaN 0
7 2 3 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.6 0.3454703 NaN NaN NaN 0
7 2 4 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.8 0.18883 NaN NaN NaN 0
7 2 4 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.8 0.2201581 NaN NaN NaN 0
7 2 4 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.8 0.2514862 NaN NaN NaN 0
7 2 4 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.8 0.2828142 NaN NaN NaN 0
7 2 4 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.8 0.3141423 NaN NaN NaN 0
7 2 4 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 0.8 0.3454703 NaN NaN NaN 0
7 2 5 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 1 0.18883 NaN NaN NaN 0
7 2 5 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 1 0.2201581 NaN NaN NaN 0
7 2 5 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 1 0.2514862 NaN NaN NaN 0
7 2 5 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 1 0.2828142 NaN NaN NaN 0
7 2 5 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 1 0.3141423 NaN NaN NaN 0
7 2 5 1.088719 13.04879 6.517387 693.5956 158.7455 0.3336715 1 0.3454703 NaN NaN NaN 0
7 3 0 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0 0.18883 NaN NaN NaN 0
7 3 0 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0 0.2201581 NaN NaN NaN 0
7 3 0 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0 0.2514862 NaN NaN NaN 0
7 3 0 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0 0.2828142 NaN NaN NaN 0
7 3 0 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0 0.3141423 NaN NaN NaN 0
7 3 0 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0 0.3454703 NaN NaN NaN 0
7 3 1 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.2 0.18883 NaN NaN NaN 0
7 3 1 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.2 0.2201581 NaN NaN NaN 0
7 3 1 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.2 0.2514862 NaN NaN NaN 0
7 3 1 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.2 0.2828142 NaN NaN NaN 0
7 3 1 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.2 0.3141423 NaN NaN NaN 0
7 3 1 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.2 0.3454703 NaN NaN NaN 0
7 3 2 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.4 0.18883 NaN NaN NaN 0
7 3 2 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.4 0.2201581 NaN NaN NaN 0
7 3 2 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.4 0.2514862 NaN NaN NaN 0
7 3 2 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.4 0.2828142 NaN NaN NaN 0
7 3 2 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.4 0.3141423 NaN NaN NaN 0
7 3 2 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.4 0.3454703 NaN NaN NaN 0
7 3 3 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.6 0.18883 NaN NaN NaN 0
7 3 3 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.6 0.2201581 NaN NaN NaN 0
7 3 3 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.6 0.2514862 NaN NaN NaN 0
7 3 3 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.6 0.2828142 NaN NaN NaN 0
7 3 3 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.6 0.3141423 NaN NaN NaN 0
7 3 3 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.6 0.3454703 NaN NaN NaN 0
7 3 4 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.8 0.18883 NaN NaN NaN 0
7 3 4 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.8 0.2201581 NaN NaN NaN 0
7 3 4 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.8 0.2514862 NaN NaN NaN 0
7 3 4 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.8 0.2828142 NaN NaN NaN 0
7 3 4 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.8 0.3141423 NaN NaN NaN 0
7 3 4 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 0.8 0.3454703 NaN NaN NaN 0
7 3 5 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 1 0.18883 NaN NaN NaN 0
7 3 5 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 1 0.2201581 NaN NaN NaN 0
7 3 5 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 1 0.2514862 NaN NaN NaN 0
7 3 5 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 1 0.2828142 NaN NaN NaN 0
7 3 5 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 1 0.3141423 NaN NaN NaN 0
7 3 5 -19.37407 -11.17876 -8.36176 732.6714 158.7455 0.3933035 1 0.3454703 NaN NaN NaN 0
7 4 0 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0 0.18883 NaN NaN NaN 0
7 4 0 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0 0.2201581 NaN NaN NaN 0
7 4 0 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0 0.2514862 NaN NaN NaN 0
7 4 0 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0 0.2828142 NaN NaN NaN 0
7 4 0 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0 0.3141423 NaN NaN NaN 0
7 4 0 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0 0.3454703 NaN NaN NaN 0
7 4 1 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.2 0.18883 NaN NaN NaN 0
7 4 1 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.2 0.2201581 NaN NaN NaN 0
7 4 1 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.2 0.2514862 NaN NaN NaN 0
7 4 1 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.2 0.2828142 NaN NaN NaN 0
7 4 1 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.2 0.3141423 NaN NaN NaN 0
7 4 1 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.2 0.3454703 NaN NaN NaN 0
7 4 2 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.4 0.18883 NaN NaN NaN 0
7 4 2 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.4 0.2201581 NaN NaN NaN 0
7 4 2 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.4 0.2514862 NaN NaN NaN 0
7 4 2 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.4 0.2828142 NaN NaN NaN 0
7 4 2 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.4 0.3141423 NaN NaN NaN 0
7 4 2 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.4 0.3454703 NaN NaN NaN 0
7 4 3 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.6 0.18883 NaN NaN NaN 0
7 4 3 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.6 0.2201581 NaN NaN NaN 0
7 4 3 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.6 0.2514862 NaN NaN NaN 0
7 4 3 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.6 0.2828142 NaN NaN NaN 0
7 4 3 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.6 0.3141423 NaN NaN NaN 0
7 4 3 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.6 0.3454703 NaN NaN NaN 0
7 4 4 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.8 0.18883 NaN NaN NaN 0
7 4 4 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.8 0.2201581 NaN NaN NaN 0
7 4 4 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.8 0.2514862 NaN NaN NaN 0
7 4 4 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.8 0.2828142 NaN NaN NaN 0
7 4 4 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.8 0.3141423 NaN NaN NaN 0
7 4 4 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 0.8 0.3454703 NaN NaN NaN 0
7 4 5 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 1 0.18883 NaN NaN NaN 0
7 4 5 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 1 0.2201581 NaN NaN NaN 0
7 4 5 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 1 0.2514862 NaN NaN NaN 0
7 4 5 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 1 0.2828142 NaN NaN NaN 0
7 4 5 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 1 0.3141423 NaN NaN NaN 0
7 4 5 10.86202 -12.21919 -8.028897 760.7572 158.7455 0.4402894 1 0.3454703 NaN NaN NaN 0
7 5 0 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0 0.18883 NaN NaN NaN 0
7 5 0 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0 0.2201581 NaN NaN NaN 0
7 5 0 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0 0.2514862 NaN NaN NaN 0
7 5 0 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0 0.2828142 NaN NaN NaN 0
7 5 0 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0 0.3141423 NaN NaN NaN 0
7 5 0 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0 0.3454703 NaN NaN NaN 0
7 5 1 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.2 0.18883 NaN NaN NaN 0
7 5 1 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.2 0.2201581 NaN NaN NaN 0
7 5 1 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.2 0.2514862 NaN NaN NaN 0
7 5 1 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.2 0.2828142 NaN NaN NaN 0
7 5 1 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.2 0.3141423 NaN NaN NaN 0
7 5 1 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.2 0.3454703 NaN NaN NaN 0
7 5 2 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.4 0.18883 NaN NaN NaN 0
7 5 2 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.4 0.2201581 NaN NaN NaN 0
7 5 2 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.4 0.2514862 NaN NaN NaN 0
7 5 2 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.4 0.2828142 NaN NaN NaN 0
7 5 2 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.4 0.3141423 NaN NaN NaN 0
7 5 2 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.4 0.3454703 NaN NaN NaN 0
7 5 3 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.6 0.18883 NaN NaN NaN 0
7 5 3 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.6 0.2201581 NaN NaN NaN 0
7 5 3 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.6 0.2514862 NaN NaN NaN 0
7 5 3 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.6 0.2828142 NaN NaN NaN 0
7 5 3 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.6 0.3141423 NaN NaN NaN 0
7 5 3 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.6 0.3454703 NaN NaN NaN 0
7 5 4 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.8 0.18883 NaN NaN NaN 0
7 5 4 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.8 0.2201581 NaN NaN NaN 0
7 5 4 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.8 0.2514862 NaN NaN NaN 0
7 5 4 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.8 0.2828142 NaN NaN NaN 0
7 5 4 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.8 0.3141423 NaN NaN NaN 0
7 5 4 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 0.8 0.3454703 NaN NaN NaN 0
7 5 5 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 1 0.18883 NaN NaN NaN 0
7 5 5 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 1 0.2201581 NaN NaN NaN 0
7 5 5 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 1 0.2514862 NaN NaN NaN 0
7 5 5 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 1 0.2828142 NaN NaN NaN 0
7 5 5 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 1 0.3141423 NaN NaN NaN 0
7 5 5 8.407608 13.31602 0.8913012 854.7833 158.7455 0.6245513 1 0.3454703 NaN NaN NaN 0
8 0 0 11.98925 -27.93476 -14.12099 641.3866 173.7089 0.2638516 0 0.18883 NaN NaN NaN 0
8 0 0 11.98925 -27.93476 -14.12099 641.3866 173.7089 0.2638516 0 0.2201581 NaN NaN NaN 0
8 0 0 11.98925 -27.93476 -14.12099 641.3866 173.7089 0.2638516 0 0.2514862 NaN NaN NaN 0
8 0 0 11.98925 -27.93476 -14.12099 641.3866 173.7089 0.2638516 0 0.2828142 NaN NaN NaN 0
8 0 0 11.98925 -27.93476 -14.12099 641.3866 173.7089 0.2638516 0 0.3141423 NaN NaN NaN 0
